building,apartment,apartment_id,floor,type,profile_key,segment,rooms,area_m2,balcony_m2,balcony_count,yard,directions,park_view,net_price_ils,total_cost_indexed_ils,plan_score,plan_tier,plan_adjustment_pct,location_score,location_adjustment_pct,total_quality_adjustment_pct,quality_rank_within_segment,quality_tier_within_segment,analysis_confidence,plan_summary,dimensions,outdoor_notes,orientation_note,floor_note,micro_location_note,unit_strengths,unit_risks,verification_needed,plan_image_path
2,12,2-12,3,2B,2B,3 חדרים גדולה,3,87.66,21.75,2,False,מזרח - צפון,full,1369520,1430850,81,B,0.2,83.8,2.12,2.32,4,A – יחידה חזקה בסגמנט,בינונית,"דירת 3 חדרים גדולה ונוחה, כמעט תאומה של 1A. חדרים טובים וחלל ציבורי נדיב, אך שטח החוץ מפוצל ומרפסת הסלון צרה.",סלון ברוחב כ־5.77 מ׳; חדרים כ־2.92×3.46 מ׳ וכ־3.29×3.76 מ׳; מרפסת סלון כ־6.36×1.59 מ׳; מרפסת מעוגלת נוספת כ־9.86 מ״ר.,כ־21.75 מ״ר בשתי מרפסות; מרפסת הסלון צרה והמרפסת העמוקה מחוברת לחדר שינה.,אור בוקר וטמפרטורה מתונה יחסית; פחות שמש דרומית,"קומת ביניים: נקודת בסיס טובה בין נגישות, פרטיות ופתיחות.",חזית מזרחית-צפונית פתוחה לכיוון הפארק. הצפון קרוב יותר לאזור גן הילדים/בית הספר; בקומות נמוכות עצים ופעילות ציבורית עשויים למסך ולהרעיש.,חזית עם נוף/פתיחות לפארק לפי נתוני הפרויקט,"בקומה נמוכה עצים, גינון ופעילות ציבורית עשויים למסך את הנוף ולהפחית פרטיות | אחד הכיוונים פונה לאזור גן הילדים/המרחב הציבורי; רעש יום רלוונטי בעיקר בקומות נמוכות","תוכנית מכר חתומה ומידות נקיות סופיות | שיוך ומאפייני חניה ומחסן | מיקום חדר אשפה, מערכות, מעליות ופירים ביחס לדירה | בדיקת sightline בפועל/מודל תלת־ממד לפי הקומה | בדיקת רעש בשטח ובשעות פעילות | גובה עצים והאם הפארק/המגרשים ממזרח מוגנים מבנייה עתידית",app/public/plans/apt_b2_12.png
2,13,2-13,3,2C,2C,4 חדרים,4,109.62,12.91,1,False,מזרח - דרום,full,1711772,1788430,82,B+,0.4,87.2,2.74,3.14,9,A – יחידה חזקה בסגמנט,בינונית,דירת 4 חדרים מרווחת עם סלון טוב ומרפסת עמוקה. חדר אחד גדול מאוד ושניים קומפקטיים יותר; המטבח ממוקם בצד החלל ופחות אינטגרלי מטיפוסים מובילים.,"סלון כ־5.87×4.02 מ׳; מרפסת 12.91 מ״ר, בערך 2.79–3.0×4.12 מ׳; חדרים כ־4.31×2.97 מ׳, 3.07×3.21 מ׳ ו־2.95×3.67 מ׳.",מרפסת עמוקה ומלבנית יחסית — אחת המרפסות השימושיות בפרויקט.,"אור בוקר ודרום; איזון טוב יחסית, בכפוף להצללה בפועל","קומת ביניים: נקודת בסיס טובה בין נגישות, פרטיות ופתיחות.","חזית מזרחית-דרומית לכיוון הפארק והשטחים הפתוחים; זו אחת מחשיפות המיקום החזקות בפרויקט. הקומות הנמוכות עדיין מושפעות מעצים, דרך היקפית ופרטיות.",חזית עם נוף/פתיחות לפארק לפי נתוני הפרויקט,"בקומה נמוכה עצים, גינון ופעילות ציבורית עשויים למסך את הנוף ולהפחית פרטיות","תוכנית מכר חתומה ומידות נקיות סופיות | שיוך ומאפייני חניה ומחסן | מיקום חדר אשפה, מערכות, מעליות ופירים ביחס לדירה | בדיקת sightline בפועל/מודל תלת־ממד לפי הקומה | בדיקת רעש בשטח ובשעות פעילות | גובה עצים והאם הפארק/המגרשים ממזרח מוגנים מבנייה עתידית",app/public/plans/apt_b2_13.png
2,14,2-14,3,2D,2D,3 חדרים קומפקטית,3,78.65,7.35,1,False,דרום,none,1146586,1197933,82,B+,0.4,71.8,-0.04,0.36,8,A – יחידה חזקה בסגמנט,בינונית-גבוהה,"תוכנית קומפקטית ויעילה מאוד, כמעט זהה ל־1D. החלל הציבורי רחב והחדרים עובדים; המרפסת קטנה אך בעלת צורה שימושית.",חלל ציבורי כ־5.70×5.38 מ׳; חדרים כ־2.95×3.96 מ׳ וכ־2.89×3.50 מ׳; מרפסת 7.35 מ״ר ברוחב כ־2.4 מ׳.,"מרפסת קטנה, אך מלבנית ולא מסדרונית. מתאימה לשולחן קטן או פינת ישיבה.",אור יום חזק; יש לבדוק הצללה ועומס חום,"קומת ביניים: נקודת בסיס טובה בין נגישות, פרטיות ופתיחות.","פונה דרומה לרחוב ההיקפי. פתיחות עדיפה על חצר פנימית, אך רעש תנועה והולכי רגל בקומות נמוכות.",ללא יתרון יחידה ייחודי מעבר לטיפוס ולמיקום הכללי,חשיפה לרחוב היקפי/ראשי; יש לבצע בדיקת רעש בשעות עומס,"תוכנית מכר חתומה ומידות נקיות סופיות | שיוך ומאפייני חניה ומחסן | מיקום חדר אשפה, מערכות, מעליות ופירים ביחס לדירה | בדיקת sightline בפועל/מודל תלת־ממד לפי הקומה | בדיקת רעש בשטח ובשעות פעילות",app/public/plans/apt_b2_14.png
2,15,2-15,3,2E,2E,3 חדרים קומפקטית,3,79.9,13.83,1,False,מערב - דרום,none,1191879,1245255,81,B,0.2,68.6,-0.61,-0.41,15,B – טובה/ממוצעת בסגמנט,בינונית-גבוהה,"דירת 3 חדרים עם מרפסת מצוינת ומערך רחצה עשיר. החללים טובים, אך פיצול חדרי השינה וגרעין הרחצה המרכזי יוצרים פחות יעילות מתוכניות 1C/1D.",סלון/אוכל ברוחב כולל כ־5.83 מ׳; מטבח כ־2.58×3.86 מ׳; חדרים כ־3.54×3.57 מ׳ וכ־3.76×3.02 מ׳; מרפסת כ־3.44×4.04 מ׳.,"13.83 מ״ר בצורה כמעט ריבועית, עומק מעל 3.4 מ׳ — מרפסת שימושית מאוד.","אור חזק ושקיעות, אך עומס חום אחר הצהריים","קומת ביניים: נקודת בסיס טובה בין נגישות, פרטיות ופתיחות.","המערב פונה לתוך המתחם/בניין 1 והדרום לרחוב. שילוב של פרטיות בינונית, פעילות חצר ורעש כביש.",ללא יתרון יחידה ייחודי מעבר לטיפוס ולמיקום הכללי,,"תוכנית מכר חתומה ומידות נקיות סופיות | שיוך ומאפייני חניה ומחסן | מיקום חדר אשפה, מערכות, מעליות ופירים ביחס לדירה | בדיקת sightline בפועל/מודל תלת־ממד לפי הקומה | בדיקת רעש בשטח ובשעות פעילות",app/public/plans/apt_b2_15.png
2,16,2-16,4,2A,2A,4 חדרים,4,107.49,11.89,1,False,מערב - צפון,none,1668592,1743316,84,A,0.8,69.0,-0.54,0.26,24,C – חלשה יחסית בסגמנט,בינונית-גבוהה,"תוכנית משפחתית חזקה מאוד: חלל ציבורי גדול, שלושה חדרים שימושיים ומערך רחצה מלא. נקודות החולשה הן מבואת כניסה ארוכה ומרפסת סלון צרה.","חלל ציבורי כ־7.10×7.07 מ׳ באזור הרחב; חדרים כ־4.22×2.95 מ׳, 3.88×2.90 מ׳ ו־3.76×3.02 מ׳; מרפסת כ־6.36×1.59 מ׳.","11.89 מ״ר, אך בעומק כ־1.59 מ׳. שטח רב לאורך החזית, שימושיות בינונית לארוחה משפחתית.","קרירה ומוצלת יותר, אך עלולה להיות חשוכה יחסית בחלק מהיום","קומה בינונית-גבוהה: פרטיות ופתיחות טובות יותר, ללא תלות קיצונית בגובה.","המערב והצפון פונים למרחב הפנימי, לבניינים 1 ו־3 ולסביבת גן הילדים. יחסית מוגנת מרעש כביש, אך עם חזיתות נגדיות ופעילות יום.",ללא יתרון יחידה ייחודי מעבר לטיפוס ולמיקום הכללי,אחד הכיוונים פונה לאזור גן הילדים/המרחב הציבורי; רעש יום רלוונטי בעיקר בקומות נמוכות,"תוכנית מכר חתומה ומידות נקיות סופיות | שיוך ומאפייני חניה ומחסן | מיקום חדר אשפה, מערכות, מעליות ופירים ביחס לדירה | בדיקת sightline בפועל/מודל תלת־ממד לפי הקומה | בדיקת רעש בשטח ובשעות פעילות",app/public/plans/apt_b2_16.png
2,17,2-17,4,2B,2B,3 חדרים גדולה,3,87.66,21.75,2,False,מזרח - צפון,full,1369520,1430850,81,B,0.2,88.4,2.95,3.15,3,A – יחידה חזקה בסגמנט,בינונית,"דירת 3 חדרים גדולה ונוחה, כמעט תאומה של 1A. חדרים טובים וחלל ציבורי נדיב, אך שטח החוץ מפוצל ומרפסת הסלון צרה.",סלון ברוחב כ־5.77 מ׳; חדרים כ־2.92×3.46 מ׳ וכ־3.29×3.76 מ׳; מרפסת סלון כ־6.36×1.59 מ׳; מרפסת מעוגלת נוספת כ־9.86 מ״ר.,כ־21.75 מ״ר בשתי מרפסות; מרפסת הסלון צרה והמרפסת העמוקה מחוברת לחדר שינה.,אור בוקר וטמפרטורה מתונה יחסית; פחות שמש דרומית,"קומה בינונית-גבוהה: פרטיות ופתיחות טובות יותר, ללא תלות קיצונית בגובה.",חזית מזרחית-צפונית פתוחה לכיוון הפארק. הצפון קרוב יותר לאזור גן הילדים/בית הספר; בקומות נמוכות עצים ופעילות ציבורית עשויים למסך ולהרעיש.,חזית עם נוף/פתיחות לפארק לפי נתוני הפרויקט | הקומה צפויה לממש היטב את יתרון הפארק מעל חלק ניכר מהגינון,אחד הכיוונים פונה לאזור גן הילדים/המרחב הציבורי; רעש יום רלוונטי בעיקר בקומות נמוכות,"תוכנית מכר חתומה ומידות נקיות סופיות | שיוך ומאפייני חניה ומחסן | מיקום חדר אשפה, מערכות, מעליות ופירים ביחס לדירה | בדיקת sightline בפועל/מודל תלת־ממד לפי הקומה | בדיקת רעש בשטח ובשעות פעילות | גובה עצים והאם הפארק/המגרשים ממזרח מוגנים מבנייה עתידית",app/public/plans/apt_b2_17.png
2,18,2-18,4,2C,2C,4 חדרים,4,109.61,12.91,1,False,מזרח - דרום,full,1711595,1788245,82,B+,0.4,91.2,3.46,3.86,5,A – יחידה חזקה בסגמנט,בינונית,דירת 4 חדרים מרווחת עם סלון טוב ומרפסת עמוקה. חדר אחד גדול מאוד ושניים קומפקטיים יותר; המטבח ממוקם בצד החלל ופחות אינטגרלי מטיפוסים מובילים.,"סלון כ־5.87×4.02 מ׳; מרפסת 12.91 מ״ר, בערך 2.79–3.0×4.12 מ׳; חדרים כ־4.31×2.97 מ׳, 3.07×3.21 מ׳ ו־2.95×3.67 מ׳.",מרפסת עמוקה ומלבנית יחסית — אחת המרפסות השימושיות בפרויקט.,"אור בוקר ודרום; איזון טוב יחסית, בכפוף להצללה בפועל","קומה בינונית-גבוהה: פרטיות ופתיחות טובות יותר, ללא תלות קיצונית בגובה.","חזית מזרחית-דרומית לכיוון הפארק והשטחים הפתוחים; זו אחת מחשיפות המיקום החזקות בפרויקט. הקומות הנמוכות עדיין מושפעות מעצים, דרך היקפית ופרטיות.",חזית עם נוף/פתיחות לפארק לפי נתוני הפרויקט | הקומה צפויה לממש היטב את יתרון הפארק מעל חלק ניכר מהגינון,,"תוכנית מכר חתומה ומידות נקיות סופיות | שיוך ומאפייני חניה ומחסן | מיקום חדר אשפה, מערכות, מעליות ופירים ביחס לדירה | בדיקת sightline בפועל/מודל תלת־ממד לפי הקומה | בדיקת רעש בשטח ובשעות פעילות | גובה עצים והאם הפארק/המגרשים ממזרח מוגנים מבנייה עתידית",app/public/plans/apt_b2_18.png
2,19,2-19,4,2D,2D,3 חדרים קומפקטית,3,78.65,7.35,1,False,דרום,none,1146586,1197933,82,B+,0.4,75.4,0.61,1.01,5,A – יחידה חזקה בסגמנט,בינונית-גבוהה,"תוכנית קומפקטית ויעילה מאוד, כמעט זהה ל־1D. החלל הציבורי רחב והחדרים עובדים; המרפסת קטנה אך בעלת צורה שימושית.",חלל ציבורי כ־5.70×5.38 מ׳; חדרים כ־2.95×3.96 מ׳ וכ־2.89×3.50 מ׳; מרפסת 7.35 מ״ר ברוחב כ־2.4 מ׳.,"מרפסת קטנה, אך מלבנית ולא מסדרונית. מתאימה לשולחן קטן או פינת ישיבה.",אור יום חזק; יש לבדוק הצללה ועומס חום,"קומה בינונית-גבוהה: פרטיות ופתיחות טובות יותר, ללא תלות קיצונית בגובה.","פונה דרומה לרחוב ההיקפי. פתיחות עדיפה על חצר פנימית, אך רעש תנועה והולכי רגל בקומות נמוכות.",ללא יתרון יחידה ייחודי מעבר לטיפוס ולמיקום הכללי,חשיפה לרחוב היקפי/ראשי; יש לבצע בדיקת רעש בשעות עומס,"תוכנית מכר חתומה ומידות נקיות סופיות | שיוך ומאפייני חניה ומחסן | מיקום חדר אשפה, מערכות, מעליות ופירים ביחס לדירה | בדיקת sightline בפועל/מודל תלת־ממד לפי הקומה | בדיקת רעש בשטח ובשעות פעילות",app/public/plans/apt_b2_19.png
2,20,2-20,4,2E,2E,3 חדרים קומפקטית,3,79.9,13.83,1,False,מערב - דרום,none,1191879,1245255,81,B,0.2,72.2,0.04,0.24,9,B – טובה/ממוצעת בסגמנט,בינונית-גבוהה,"דירת 3 חדרים עם מרפסת מצוינת ומערך רחצה עשיר. החללים טובים, אך פיצול חדרי השינה וגרעין הרחצה המרכזי יוצרים פחות יעילות מתוכניות 1C/1D.",סלון/אוכל ברוחב כולל כ־5.83 מ׳; מטבח כ־2.58×3.86 מ׳; חדרים כ־3.54×3.57 מ׳ וכ־3.76×3.02 מ׳; מרפסת כ־3.44×4.04 מ׳.,"13.83 מ״ר בצורה כמעט ריבועית, עומק מעל 3.4 מ׳ — מרפסת שימושית מאוד.","אור חזק ושקיעות, אך עומס חום אחר הצהריים","קומה בינונית-גבוהה: פרטיות ופתיחות טובות יותר, ללא תלות קיצונית בגובה.","המערב פונה לתוך המתחם/בניין 1 והדרום לרחוב. שילוב של פרטיות בינונית, פעילות חצר ורעש כביש.",ללא יתרון יחידה ייחודי מעבר לטיפוס ולמיקום הכללי,,"תוכנית מכר חתומה ומידות נקיות סופיות | שיוך ומאפייני חניה ומחסן | מיקום חדר אשפה, מערכות, מעליות ופירים ביחס לדירה | בדיקת sightline בפועל/מודל תלת־ממד לפי הקומה | בדיקת רעש בשטח ובשעות פעילות",app/public/plans/apt_b2_20.png
2,21,2-21,5,2A,2A,4 חדרים,4,107.41,11.89,1,False,מערב - צפון,none,1667174,1741834,84,A,0.8,71.8,-0.04,0.76,21,B – טובה/ממוצעת בסגמנט,בינונית-גבוהה,"תוכנית משפחתית חזקה מאוד: חלל ציבורי גדול, שלושה חדרים שימושיים ומערך רחצה מלא. נקודות החולשה הן מבואת כניסה ארוכה ומרפסת סלון צרה.","חלל ציבורי כ־7.10×7.07 מ׳ באזור הרחב; חדרים כ־4.22×2.95 מ׳, 3.88×2.90 מ׳ ו־3.76×3.02 מ׳; מרפסת כ־6.36×1.59 מ׳.","11.89 מ״ר, אך בעומק כ־1.59 מ׳. שטח רב לאורך החזית, שימושיות בינונית לארוחה משפחתית.","קרירה ומוצלת יותר, אך עלולה להיות חשוכה יחסית בחלק מהיום","קומה גבוהה יחסית בפרויקט: פרטיות, אור ופתיחות טובים; יש לבדוק רוח.","המערב והצפון פונים למרחב הפנימי, לבניינים 1 ו־3 ולסביבת גן הילדים. יחסית מוגנת מרעש כביש, אך עם חזיתות נגדיות ופעילות יום.","קומה גבוהה יחסית משפרת פרטיות, אור ופתיחות",אחד הכיוונים פונה לאזור גן הילדים/המרחב הציבורי; רעש יום רלוונטי בעיקר בקומות נמוכות,"תוכנית מכר חתומה ומידות נקיות סופיות | שיוך ומאפייני חניה ומחסן | מיקום חדר אשפה, מערכות, מעליות ופירים ביחס לדירה | בדיקת sightline בפועל/מודל תלת־ממד לפי הקומה | בדיקת רעש בשטח ובשעות פעילות",app/public/plans/apt_b2_21.png
2,22,2-22,5,2B,2B,3 חדרים גדולה,3,87.66,21.75,2,False,מזרח - צפון,full,1369520,1430850,81,B,0.2,91.6,3.53,3.73,2,A – יחידה חזקה בסגמנט,בינונית,"דירת 3 חדרים גדולה ונוחה, כמעט תאומה של 1A. חדרים טובים וחלל ציבורי נדיב, אך שטח החוץ מפוצל ומרפסת הסלון צרה.",סלון ברוחב כ־5.77 מ׳; חדרים כ־2.92×3.46 מ׳ וכ־3.29×3.76 מ׳; מרפסת סלון כ־6.36×1.59 מ׳; מרפסת מעוגלת נוספת כ־9.86 מ״ר.,כ־21.75 מ״ר בשתי מרפסות; מרפסת הסלון צרה והמרפסת העמוקה מחוברת לחדר שינה.,אור בוקר וטמפרטורה מתונה יחסית; פחות שמש דרומית,"קומה גבוהה יחסית בפרויקט: פרטיות, אור ופתיחות טובים; יש לבדוק רוח.",חזית מזרחית-צפונית פתוחה לכיוון הפארק. הצפון קרוב יותר לאזור גן הילדים/בית הספר; בקומות נמוכות עצים ופעילות ציבורית עשויים למסך ולהרעיש.,"חזית עם נוף/פתיחות לפארק לפי נתוני הפרויקט | הקומה צפויה לממש היטב את יתרון הפארק מעל חלק ניכר מהגינון | קומה גבוהה יחסית משפרת פרטיות, אור ופתיחות",אחד הכיוונים פונה לאזור גן הילדים/המרחב הציבורי; רעש יום רלוונטי בעיקר בקומות נמוכות,"תוכנית מכר חתומה ומידות נקיות סופיות | שיוך ומאפייני חניה ומחסן | מיקום חדר אשפה, מערכות, מעליות ופירים ביחס לדירה | בדיקת sightline בפועל/מודל תלת־ממד לפי הקומה | בדיקת רעש בשטח ובשעות פעילות | גובה עצים והאם הפארק/המגרשים ממזרח מוגנים מבנייה עתידית",app/public/plans/apt_b2_22.png
2,25,2-25,6,2A,2A,4 חדרים,4,107.41,11.89,1,False,מערב - צפון,none,1667174,1741834,84,A,0.8,74.2,0.4,1.2,17,B – טובה/ממוצעת בסגמנט,בינונית-גבוהה,"תוכנית משפחתית חזקה מאוד: חלל ציבורי גדול, שלושה חדרים שימושיים ומערך רחצה מלא. נקודות החולשה הן מבואת כניסה ארוכה ומרפסת סלון צרה.","חלל ציבורי כ־7.10×7.07 מ׳ באזור הרחב; חדרים כ־4.22×2.95 מ׳, 3.88×2.90 מ׳ ו־3.76×3.02 מ׳; מרפסת כ־6.36×1.59 מ׳.","11.89 מ״ר, אך בעומק כ־1.59 מ׳. שטח רב לאורך החזית, שימושיות בינונית לארוחה משפחתית.","קרירה ומוצלת יותר, אך עלולה להיות חשוכה יחסית בחלק מהיום",קומה גבוהה: פרטיות ופתיחות חזקות; תלות גדולה יותר במעלית ורוח אפשרית.,"המערב והצפון פונים למרחב הפנימי, לבניינים 1 ו־3 ולסביבת גן הילדים. יחסית מוגנת מרעש כביש, אך עם חזיתות נגדיות ופעילות יום.","קומה גבוהה יחסית משפרת פרטיות, אור ופתיחות",אחד הכיוונים פונה לאזור גן הילדים/המרחב הציבורי; רעש יום רלוונטי בעיקר בקומות נמוכות | בגובה זה יש לבדוק רוחות במרפסת ותלות במעליות; לא הונח שמדובר בקומה עליונה,"תוכנית מכר חתומה ומידות נקיות סופיות | שיוך ומאפייני חניה ומחסן | מיקום חדר אשפה, מערכות, מעליות ופירים ביחס לדירה | בדיקת sightline בפועל/מודל תלת־ממד לפי הקומה | בדיקת רעש בשטח ובשעות פעילות",app/public/plans/apt_b2_25.png
2,26,2-26,6,2B,2B,3 חדרים גדולה,3,87.66,21.75,2,False,מזרח - צפון,full,1369520,1430850,81,B,0.2,93.8,3.92,4.12,1,A – יחידה חזקה בסגמנט,בינונית,"דירת 3 חדרים גדולה ונוחה, כמעט תאומה של 1A. חדרים טובים וחלל ציבורי נדיב, אך שטח החוץ מפוצל ומרפסת הסלון צרה.",סלון ברוחב כ־5.77 מ׳; חדרים כ־2.92×3.46 מ׳ וכ־3.29×3.76 מ׳; מרפסת סלון כ־6.36×1.59 מ׳; מרפסת מעוגלת נוספת כ־9.86 מ״ר.,כ־21.75 מ״ר בשתי מרפסות; מרפסת הסלון צרה והמרפסת העמוקה מחוברת לחדר שינה.,אור בוקר וטמפרטורה מתונה יחסית; פחות שמש דרומית,קומה גבוהה: פרטיות ופתיחות חזקות; תלות גדולה יותר במעלית ורוח אפשרית.,חזית מזרחית-צפונית פתוחה לכיוון הפארק. הצפון קרוב יותר לאזור גן הילדים/בית הספר; בקומות נמוכות עצים ופעילות ציבורית עשויים למסך ולהרעיש.,"חזית עם נוף/פתיחות לפארק לפי נתוני הפרויקט | הקומה צפויה לממש היטב את יתרון הפארק מעל חלק ניכר מהגינון | קומה גבוהה יחסית משפרת פרטיות, אור ופתיחות",אחד הכיוונים פונה לאזור גן הילדים/המרחב הציבורי; רעש יום רלוונטי בעיקר בקומות נמוכות | בגובה זה יש לבדוק רוחות במרפסת ותלות במעליות; לא הונח שמדובר בקומה עליונה,"תוכנית מכר חתומה ומידות נקיות סופיות | שיוך ומאפייני חניה ומחסן | מיקום חדר אשפה, מערכות, מעליות ופירים ביחס לדירה | בדיקת sightline בפועל/מודל תלת־ממד לפי הקומה | בדיקת רעש בשטח ובשעות פעילות | גובה עצים והאם הפארק/המגרשים ממזרח מוגנים מבנייה עתידית",app/public/plans/apt_b2_26.png
3,1,3-1,0,3G1,3G-1,דירת גן 3 חדרים,3,77.22,0.0,0,True,מערב - צפון,none,1095039,1144078,81,B,0.2,50.2,-3.92,-3.72,1,A – יחידה חזקה בסגמנט,נמוכה,"דירת גן עם תוכנית פנימית טובה וחיבור ישיר לחצר גדולה ולרחבה מרוצפת. שווי המוצר תלוי מאוד בגודל החצר החוזי, בפרטיות ובמפלסים — נתונים שחייבים לאמת.",שטח פנימי 77.22 מ״ר; חלל ציבורי באורך כ־6.88 מ׳ וברוחב כ־3.73 מ׳ באזור הסלון; חדרים סביב 10–11 מ״ר; רחבה מרוצפת גדולה בצמוד לסלון.,"חצר פרטית רחבה ורחבה מרוצפת. שטח החצר אינו מופיע באופן מהימן בנתונים שבידינו; יש לבדוק הצמדות, מפלסים, גדרות ופתחי שירות.","קרירה ומוצלת יותר, אך עלולה להיות חשוכה יחסית בחלק מהיום","קומת קרקע: יתרון יציאה לחצר, מול חסרונות פרטיות, אבטחה, לחות, מזיקים ותחזוקה.","דירת גן בקרבת גבול המגרש הצפוני/מערבי. החצר נראית רחבה, אך יש לבדוק רמפה מקורה, רחוב, גדר, פרטיות ומפלסים.",ללא יתרון יחידה ייחודי מעבר לטיפוס ולמיקום הכללי,"שטח החצר וההצמדה אינם ידועים במלואם | נדרש תשריט הצמדות, גובה גדר, ניקוז, מפלסים ומיקום מערכות","תוכנית מכר חתומה ומידות נקיות סופיות | שיוך ומאפייני חניה ומחסן | מיקום חדר אשפה, מערכות, מעליות ופירים ביחס לדירה | בדיקת sightline בפועל/מודל תלת־ממד לפי הקומה | בדיקת רעש בשטח ובשעות פעילות | שטח חצר רשום ותשריט הצמדות | ניקוז, שיפועים, גדרות, הצללה וזכויות שימוש",app/public/plans/apt_b3_1.png
3,2,3-2,0,3G3,3G-2,דירת גן 3 חדרים,3,76.89,0.0,0,True,מערב,none,1090359,1139188,79,B-,-0.2,41.8,-4.0,-4.2,2,C – חלשה יחסית בסגמנט,נמוכה,"תוכנית פנימית סבירה, אך שטח החוץ של היחידה נראה כרצועה צרה לאורך גבול המגרש ולא כחצר מרכזית רחבה. לכן נדירות המוצר אינה מבטיחה פרמיה גבוהה.",שטח פנימי 76.89 מ״ר; חלל ציבורי באורך כ־5.70 מ׳ וברוחב כ־4.53–4.87 מ׳; ממ״ד כ־3.15×3.05 מ׳ וחדר נוסף כ־3.32×3.07 מ׳; רצועת חצר צרה לאורך החזית.,"החצר נראית צרה ומוארכת, חלקה סמוך לגדר ולמעברים. יש לבדוק רוחב נטו, רמפת חניה, שבילים וזיקות הנאה.","שמש וחום אחר הצהריים, ובחשיפה יחידה אין אוורור צולב משמעותי","קומת קרקע: יתרון יציאה לחצר, מול חסרונות פרטיות, אבטחה, לחות, מזיקים ותחזוקה.","החצר נמתחת לאורך הגבול המערבי והרחוב; חשיפה גבוהה לרעש, פרטיות נמוכה וגאומטריה מוגבלת. יש לבדוק קפיצות גובה, ניקוז וגדר.",ללא יתרון יחידה ייחודי מעבר לטיפוס ולמיקום הכללי,"שטח החצר וההצמדה אינם ידועים במלואם | נדרש תשריט הצמדות, גובה גדר, ניקוז, מפלסים ומיקום מערכות","תוכנית מכר חתומה ומידות נקיות סופיות | שיוך ומאפייני חניה ומחסן | מיקום חדר אשפה, מערכות, מעליות ופירים ביחס לדירה | בדיקת sightline בפועל/מודל תלת־ממד לפי הקומה | בדיקת רעש בשטח ובשעות פעילות | שטח חצר רשום ותשריט הצמדות | ניקוז, שיפועים, גדרות, הצללה וזכויות שימוש",app/public/plans/apt_b3_2.png
3,4,3-4,1,3A,3A,3 חדרים קומפקטית,3,79.97,13.5,1,False,מערב - צפון,none,1191468,1244825,79,B-,-0.2,58.0,-2.52,-2.72,28,C – חלשה יחסית בסגמנט,בינונית-גבוהה,"תוכנית מתפקדת עם מרפסת עמוקה וחדרים סבירים, אך החלל הציבורי ארוך וצר יחסית וגרעין השירות תופס חלק ניכר מהמרכז.","סלון ברוחב כ־3.72 מ׳ ובאורך כ־5.83 מ׳; חדרים כ־2.92×3.46 מ׳ וכ־3.86×2.95 מ׳; מרפסת כ־3.76×3.14 מ׳, 13.5 מ״ר.","מרפסת עמוקה ומרובעת יחסית, בעלת שימושיות גבוהה.","קרירה ומוצלת יותר, אך עלולה להיות חשוכה יחסית בחלק מהיום","קומה נמוכה: פרטיות מופחתת, יותר רעש ומיסוך עצים/גינון; מעל קומת הכניסה אך עדיין קרובה לקרקע.","המערב פונה לרחוב הראשי והצפון סמוך יותר לרמפה המקורה/בית הספר לפי תוכנית הפיתוח. יש לבדוק רעש רכב ומערכות, בעיקר בקומות נמוכות.",ללא יתרון יחידה ייחודי מעבר לטיפוס ולמיקום הכללי,"קומה 1 רגישה יותר לרעש, מבטים מהקרקע ומיסוך צמחייה | חשיפה לרחוב היקפי/ראשי; יש לבצע בדיקת רעש בשעות עומס | קרבה יחסית לצד הרמפה המקורה/בית הספר לפי תוכנית הפיתוח; נדרש אימות אקוסטי ומיקום מערכות","תוכנית מכר חתומה ומידות נקיות סופיות | שיוך ומאפייני חניה ומחסן | מיקום חדר אשפה, מערכות, מעליות ופירים ביחס לדירה | בדיקת sightline בפועל/מודל תלת־ממד לפי הקומה | בדיקת רעש בשטח ובשעות פעילות",app/public/plans/apt_b3_4.png
